"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2021","11,178.43","11,021.07","11,206.90","10,956.75","490.52M","1.43%"
"12/08/2021","11,021.07","11,088.17","11,143.38","10,971.53","617.37M","-0.61%"
"12/07/2021","11,088.17","11,034.41","11,191.14","11,034.25","873.15M","0.49%"
"12/06/2021","11,034.41","10,988.32","11,105.87","10,919.60","252.97M","0.42%"
"12/03/2021","10,988.32","11,252.30","11,283.16","10,940.19","305.79M","-2.35%"
"12/02/2021","11,252.30","11,409.88","11,497.08","11,218.06","252.38M","-1.38%"
"12/01/2021","11,409.88","11,440.53","11,649.64","11,336.93","402.01M","-0.27%"
"11/30/2021","11,440.53","11,202.09","11,476.62","11,201.82","350.24M","2.13%"
"11/29/2021","11,202.09","11,197.68","11,318.24","11,149.72","343.29M","0.04%"
"11/26/2021","11,197.68","11,025.73","11,225.66","11,025.73","335.15M","1.56%"
"11/25/2021","11,025.73","10,910.06","11,073.18","10,886.70","459.28M","1.06%"
"11/24/2021","10,910.06","10,928.60","11,071.90","10,906.37","316.84M","-0.17%"
"11/23/2021","10,928.60","10,817.24","10,960.17","10,816.02","216.22M","1.03%"
"11/22/2021","10,817.24","10,658.72","10,880.15","10,547.43","223.97M","1.49%"
"11/19/2021","10,658.72","11,024.89","11,092.48","10,619.25","322.26M","-3.32%"
"11/17/2021","11,024.89","11,008.33","11,117.79","10,829.55","384.57M","0.15%"
"11/16/2021","11,008.33","10,752.82","11,047.41","10,747.10","538.76M","2.38%"
"11/15/2021","10,752.82","10,666.54","10,798.97","10,353.54","316.09M","0.81%"
"11/12/2021","10,666.54","10,686.37","10,789.69","10,647.55","212.85M","-0.19%"
"11/11/2021","10,686.37","10,522.60","10,782.94","10,522.60","347.53M","1.56%"
"11/10/2021","10,522.60","10,361.80","10,556.39","10,347.42","364.02M","1.55%"
"11/09/2021","10,361.80","10,621.40","10,904.37","10,209.65","673.08M","-2.44%"
"11/08/2021","10,621.40","10,632.21","10,728.46","10,090.78","375.29M","-0.10%"
"11/05/2021","10,632.21","10,412.02","10,693.75","10,411.79","212.05M","2.11%"
"11/03/2021","10,412.02","10,271.71","10,518.35","10,271.71","188.35M","1.37%"
"11/02/2021","10,271.71","10,132.12","10,321.93","10,084.16","117.56M","1.38%"
"11/01/2021","10,132.12","10,162.93","10,235.90","10,102.84","96.50M","-0.30%"
"10/29/2021","10,162.93","10,137.85","10,182.40","10,055.09","121.27M","0.25%"
"10/28/2021","10,137.85","10,146.90","10,204.09","10,121.90","142.36M","-0.09%"
"10/27/2021","10,146.90","10,127.04","10,184.67","10,072.16","194.51M","0.20%"
"10/26/2021","10,127.04","10,046.80","10,147.69","10,042.19","272.31M","0.80%"
"10/25/2021","10,046.80","9,915.22","10,079.58","9,915.22","235.94M","1.33%"
"10/22/2021","9,915.22","9,881.50","10,001.58","9,881.50","149.48M","0.34%"
"10/21/2021","9,881.50","9,709.14","9,923.31","9,709.14","154.47M","1.78%"
"10/18/2021","9,709.14","9,623.81","9,732.90","9,623.28","159.88M","0.89%"
"10/15/2021","9,623.81","9,621.65","9,686.18","9,614.88","142.82M","0.02%"
"10/14/2021","9,621.65","9,497.49","9,632.92","9,497.49","105.39M","1.31%"
"10/13/2021","9,497.49","9,640.36","9,644.59","9,482.56","146.83M","-1.48%"
"10/12/2021","9,640.36","9,649.26","9,684.04","9,629.96","98.50M","-0.09%"
"10/11/2021","9,649.26","9,678.89","9,711.55","9,618.97","115.42M","-0.31%"
"10/08/2021","9,678.89","9,671.00","9,705.26","9,628.55","177.67M","0.08%"
"10/07/2021","9,671.00","9,626.45","9,687.95","9,582.98","239.04M","0.46%"
"10/06/2021","9,626.45","9,533.64","9,643.16","9,533.64","296.68M","0.97%"
"10/05/2021","9,533.64","9,542.33","9,605.81","9,496.13","294.09M","-0.09%"
"10/04/2021","9,542.33","9,442.32","9,553.26","9,393.03","228.35M","1.06%"
"10/01/2021","9,442.30","9,459.94","9,524.12","9,427.85","519.97M","-0.19%"
"09/30/2021","9,459.94","9,433.77","9,510.13","9,395.16","284.46M","0.28%"
"09/29/2021","9,433.77","9,339.28","9,447.62","9,327.16","238.45M","1.01%"
"09/28/2021","9,339.28","9,269.65","9,453.34","9,267.89","263.59M","0.75%"
"09/27/2021","9,269.65","8,940.11","9,306.38","8,938.23","202.76M","3.69%"
"09/24/2021","8,940.11","8,830.35","8,963.05","8,830.35","135.16M","1.24%"
"09/23/2021","8,830.35","8,788.05","8,880.69","8,781.56","100.19M","0.48%"
"09/22/2021","8,788.05","8,770.39","8,836.85","8,766.53","88.71M","0.20%"
"09/21/2021","8,770.39","8,801.95","8,804.19","8,725.42","106.65M","-0.36%"
"09/17/2021","8,801.95","8,848.04","8,868.41","8,752.96","153.16M","-0.52%"
"09/16/2021","8,848.04","8,931.21","9,000.63","8,830.55","215.50M","-0.93%"
"09/15/2021","8,931.21","8,692.60","8,961.41","8,692.54","293.30M","2.74%"
"09/14/2021","8,692.60","8,536.88","8,737.63","8,536.83","148.75M","1.82%"
"09/13/2021","8,536.88","8,865.30","8,868.69","8,503.55","228.16M","-3.70%"
"09/10/2021","8,865.30","8,986.40","9,081.81","8,838.95","248.63M","-1.35%"
"09/09/2021","8,986.40","8,764.21","9,014.65","8,724.18","265.31M","2.54%"
"09/08/2021","8,764.21","9,092.74","9,130.44","8,651.21","489.72M","-3.61%"
"09/07/2021","9,092.74","9,227.88","9,277.32","9,046.78","504.83M","-1.46%"
"09/06/2021","9,227.88","9,316.65","9,327.08","9,192.55","874.37M","-0.95%"
"09/03/2021","9,316.65","9,335.98","9,425.62","9,296.31","639.86M","-0.21%"
"09/02/2021","9,335.98","9,163.13","9,359.52","9,163.13","462.51M","1.89%"
"09/01/2021","9,163.13","8,997.60","9,201.58","8,997.60","484.17M","1.84%"
"08/31/2021","8,997.60","8,894.44","9,042.20","8,831.79","328.88M","1.16%"
"08/30/2021","8,894.44","8,931.33","9,126.02","8,858.82","650.17M","-0.41%"
"08/27/2021","8,931.33","8,920.71","9,079.74","8,874.69","648.61M","0.12%"
"08/26/2021","8,920.71","8,756.63","8,964.68","8,756.63","285.41M","1.87%"
"08/25/2021","8,756.63","8,667.95","8,944.02","8,663.11","287.85M","1.02%"
"08/24/2021","8,667.95","8,479.65","8,719.22","8,479.65","421.44M","2.22%"
"08/23/2021","8,479.65","8,240.06","8,509.13","8,239.88","398.73M","2.91%"
"08/20/2021","8,240.06","8,260.08","8,315.23","8,207.55","225.38M","-0.24%"
"08/19/2021","8,260.08","8,342.85","8,443.03","8,228.87","310.91M","-0.99%"
"08/18/2021","8,342.85","8,134.52","8,366.81","8,134.39","289.19M","2.56%"
"08/17/2021","8,134.52","7,937.28","8,161.92","7,937.28","158.54M","2.48%"
"08/16/2021","7,937.28","7,996.04","8,018.46","7,928.38","56.39M","-0.73%"
"08/13/2021","7,996.04","8,002.13","8,034.73","7,969.38","162.72M","0.19%"
"08/12/2021","7,980.91","8,108.38","8,108.97","7,964.04","208.38M","-1.42%"
"08/11/2021","8,095.57","8,088.43","8,102.47","8,063.92","121.37M","0.31%"
"08/10/2021","8,070.88","8,125.79","8,141.23","8,066.33","186.58M","-0.38%"
"08/09/2021","8,101.39","8,111.37","8,124.49","8,040.32","187.66M","0.03%"
"08/06/2021","8,099.12","7,994.58","8,110.55","7,976.65","182.18M","1.09%"
"08/05/2021","8,011.94","8,189.67","8,210.31","8,011.94","242.68M","-2.42%"
"08/04/2021","8,210.31","8,255.72","8,273.78","8,197.87","245.01M","-0.15%"
"08/03/2021","8,222.55","8,168.22","8,239.34","8,148.02","282.30M","0.91%"
"08/02/2021","8,148.02","8,135.26","8,169.39","8,113.56","311.26M","0.34%"
"07/30/2021","8,120.48","8,161.10","8,163.72","8,115.27","108.58M","-0.25%"
"07/29/2021","8,140.76","8,108.11","8,147.21","8,096.98","142.32M","0.54%"
"07/28/2021","8,096.98","8,097.82","8,110.21","8,075.25","75.13M","0.05%"
"07/27/2021","8,092.98","8,123.16","8,147.04","8,082.26","146.61M","-0.37%"
"07/26/2021","8,122.73","8,160.19","8,218.67","8,112.17","153.16M","-0.17%"
"07/22/2021","8,136.76","8,077.29","8,146.61","8,064.14","285.79M","0.85%"
"07/20/2021","8,068.33","8,039.04","8,079.26","8,022.24","310.16M","0.57%"
"07/19/2021","8,022.55","8,002.64","8,034.46","7,966.95","439.04M","0.70%"
"07/16/2021","7,966.95","7,999.16","8,024.45","7,964.01","219.11M","-0.24%"
"07/15/2021","7,986.45","7,945.20","8,004.08","7,939.35","114.22M","0.59%"
"07/14/2021","7,939.35","7,925.40","7,948.43","7,903.88","126.64M","0.33%"
"07/13/2021","7,913.47","7,883.78","7,926.02","7,866.47","122.78M","0.60%"
"07/12/2021","7,866.47","7,861.13","7,895.03","7,850.29","120.81M","0.18%"
"07/09/2021","7,852.19","7,820.77","7,865.68","7,811.61","446.94M","0.52%"
"07/08/2021","7,811.61","7,814.38","7,847.65","7,809.38","48.73M","0.03%"
"07/07/2021","7,809.38","7,772.90","7,835.91","7,772.90","55.89M","0.22%"
"07/06/2021","7,792.21","7,804.49","7,861.18","7,778.36","63.47M","-0.03%"
"07/05/2021","7,794.21","7,748.55","7,813.86","7,744.67","43.70M","0.62%"
"07/02/2021","7,746.56","7,733.04","7,762.84","7,630.37","53.02M","0.23%"
"07/01/2021","7,728.61","7,841.67","7,862.40","7,722.65","73.65M","-1.39%"
"06/30/2021","7,837.76","7,866.69","7,946.14","7,698.33","87.15M","-0.24%"
"06/29/2021","7,856.64","7,898.30","7,956.01","7,856.64","60.60M","-0.27%"
"06/28/2021","7,877.84","7,855.66","7,903.00","7,809.15","50.83M","0.88%"
"06/25/2021","7,809.15","7,744.04","7,827.64","7,742.14","50.06M","0.87%"
"06/23/2021","7,742.14","7,728.58","7,766.63","7,634.78","62.24M","-0.02%"
"06/22/2021","7,743.71","7,756.25","7,779.58","7,723.34","67.66M","0.22%"
"06/21/2021","7,726.73","7,735.87","7,757.09","7,715.46","62.50M","0.15%"
"06/18/2021","7,715.46","7,669.32","7,720.42","7,659.00","73.92M","0.74%"
"06/17/2021","7,659.00","7,654.63","7,680.55","7,641.19","165.93M","0.23%"
"06/16/2021","7,641.19","7,630.42","7,665.32","7,605.53","88.24M","0.47%"
"06/15/2021","7,605.53","7,590.55","7,622.13","7,582.27","67.97M","0.31%"
"06/14/2021","7,582.27","7,620.51","7,625.85","7,551.91","68.98M","-0.37%"
"06/11/2021","7,610.30","7,604.96","7,629.27","7,567.06","103.81M","0.12%"
"06/10/2021","7,601.16","7,569.70","7,621.13","7,564.26","140.89M","0.49%"
"06/09/2021","7,564.26","7,545.51","7,575.04","7,540.36","84.00M","0.29%"
"06/08/2021","7,542.20","7,598.41","7,600.28","7,535.58","97.89M","-0.65%"
"06/07/2021","7,591.90","7,576.00","7,604.54","7,557.79","114.91M","0.32%"
"06/04/2021","7,567.38","7,533.72","7,586.14","7,516.20","96.27M","0.68%"
"06/03/2021","7,516.20","7,451.61","7,528.81","7,430.06","82.09M","1.07%"
"06/02/2021","7,436.55","7,465.42","7,469.67","7,418.41","75.68M","-0.19%"
"06/01/2021","7,450.54","7,431.81","7,457.35","7,403.44","110.89M","0.64%"
"05/31/2021","7,403.44","7,367.50","7,414.34","7,333.42","119.55M","0.95%"
"05/28/2021","7,333.42","7,295.51","7,349.05","7,278.24","147.66M","0.76%"
"05/25/2021","7,278.24","7,238.14","7,286.44","7,233.58","51.29M","0.62%"
"05/24/2021","7,233.58","7,230.83","7,250.63","7,182.57","101.03M","0.18%"
"05/21/2021","7,220.72","7,324.99","7,328.24","7,154.42","234.73M","-1.00%"
"05/20/2021","7,293.59","7,356.94","7,357.18","7,288.44","116.87M","-0.65%"
"05/19/2021","7,341.03","7,366.37","7,373.92","7,309.13","143.65M","-0.19%"
"05/18/2021","7,355.14","7,359.08","7,361.92","7,305.43","139.83M","0.07%"
"05/17/2021","7,350.14","7,247.56","7,362.75","7,228.23","147.83M","1.69%"
"05/13/2021","7,228.23","7,147.73","7,233.49","7,147.45","61.40M","0.93%"
"05/12/2021","7,161.77","7,147.09","7,193.03","7,143.38","94.62M","0.26%"
"05/11/2021","7,143.38","7,123.43","7,182.21","7,123.43","84.25M","0.11%"
"05/10/2021","7,135.80","7,244.85","7,246.73","7,130.58","153.30M","-1.47%"
"05/07/2021","7,242.00","7,188.91","7,255.67","7,186.98","124.76M","0.75%"
"05/06/2021","7,188.09","7,153.11","7,231.29","7,145.97","85.22M","0.59%"
"05/05/2021","7,145.97","7,115.16","7,163.95","7,111.45","74.23M","0.49%"
"05/04/2021","7,111.45","7,227.43","7,235.83","7,111.13","195.47M","-1.44%"
"05/03/2021","7,215.60","7,202.81","7,236.68","7,194.85","209.54M","0.10%"
"04/30/2021","7,208.20","7,201.98","7,234.62","7,191.95","42.35M","-0.12%"
"04/29/2021","7,216.70","7,267.24","7,296.60","7,192.39","100.14M","-0.32%"
"04/28/2021","7,239.94","7,055.58","7,259.84","7,055.41","107.30M","2.45%"
"04/27/2021","7,066.70","7,171.51","7,232.65","7,063.97","105.69M","-2.29%"
"04/23/2021","7,232.65","7,280.46","7,327.91","7,202.15","103.86M","-1.30%"
"04/22/2021","7,327.91","7,448.29","7,448.29","7,313.32","139.32M","-1.42%"
"04/21/2021","7,433.44","7,328.23","7,456.25","7,316.15","128.81M","1.06%"
"04/20/2021","7,355.11","7,557.23","7,558.29","7,325.80","197.07M","-2.63%"
"04/19/2021","7,553.50","7,607.88","7,612.85","7,541.40","126.77M","-0.62%"
"04/16/2021","7,600.57","7,643.88","7,645.25","7,508.29","142.87M","-0.57%"
"04/15/2021","7,644.38","7,591.90","7,666.01","7,558.28","197.32M","1.14%"
"04/12/2021","7,558.28","7,470.22","7,568.86","7,458.27","87.87M","1.34%"
"04/09/2021","7,458.27","7,430.62","7,527.68","7,412.46","169.24M","0.62%"
"04/08/2021","7,412.46","7,312.72","7,428.09","7,283.11","150.56M","1.40%"
"04/07/2021","7,310.26","7,307.48","7,377.63","7,280.27","97.75M","0.41%"
"04/06/2021","7,280.27","7,224.55","7,299.14","7,216.06","69.18M","0.87%"
"04/05/2021","7,217.83","7,215.01","7,257.00","7,193.28","77.56M","0.34%"
"04/01/2021","7,193.28","7,124.79","7,222.21","7,121.28","86.33M","1.01%"
"03/31/2021","7,121.28","7,108.99","7,127.22","7,089.59","45.14M","0.09%"
"03/30/2021","7,115.12","7,137.71","7,154.88","7,110.06","619.01M","-0.18%"
"03/29/2021","7,127.69","7,114.62","7,148.99","7,095.78","58.14M","0.43%"
"03/26/2021","7,097.39","7,099.22","7,125.70","7,064.05","65.96M","-0.02%"
"03/25/2021","7,099.13","7,169.14","7,201.35","7,081.17","114.20M","-0.51%"
"03/24/2021","7,135.84","6,920.21","7,144.77","6,914.98","67.41M","2.24%"
"03/23/2021","6,979.29","6,994.75","7,002.37","6,912.46","29.67M","0.18%"
"03/22/2021","6,966.71","6,861.29","6,971.55","6,854.32","41.92M","1.64%"
"03/19/2021","6,854.32","6,930.36","6,930.76","6,852.64","52.15M","-1.10%"
"03/18/2021","6,930.76","7,052.94","7,052.94","6,929.13","65.39M","-1.62%"
"03/17/2021","7,044.56","7,145.22","7,151.01","7,044.56","38.86M","-1.06%"
"03/16/2021","7,119.70","7,174.34","7,176.72","7,050.17","83.23M","-0.57%"
"03/15/2021","7,160.41","7,266.83","7,275.77","7,158.10","31.51M","-1.20%"
"03/12/2021","7,247.48","7,234.29","7,304.75","7,212.66","29.32M","0.48%"
"03/10/2021","7,212.66","7,302.03","7,313.33","7,204.71","31.43M","-1.15%"
"03/09/2021","7,296.88","7,381.29","7,467.47","7,279.04","143.89M","-0.29%"
"03/08/2021","7,318.43","7,094.99","7,346.81","7,054.49","92.40M","3.74%"
"03/05/2021","7,054.49","7,024.08","7,086.55","6,944.04","76.96M","0.75%"
"03/04/2021","7,002.04","7,218.93","7,255.52","6,990.33","133.76M","-2.66%"
"03/03/2021","7,193.09","7,330.60","7,343.38","7,141.31","141.04M","-2.05%"
"03/02/2021","7,343.38","7,450.79","7,458.85","7,331.25","66.70M","-1.27%"
"03/01/2021","7,438.13","7,509.73","7,549.46","7,436.07","57.86M","-0.51%"
"02/25/2021","7,476.34","7,401.68","7,504.29","7,371.86","100.96M","1.42%"
"02/24/2021","7,371.86","7,311.68","7,439.23","7,309.38","75.74M","0.58%"
"02/23/2021","7,329.21","7,591.94","7,597.51","7,287.95","134.41M","-3.53%"
"02/22/2021","7,597.51","7,789.46","7,797.94","7,592.33","130.36M","-2.57%"
"02/19/2021","7,797.94","7,784.87","7,821.39","7,687.58","199.50M","0.80%"
"02/18/2021","7,736.36","7,668.92","7,775.67","7,588.34","123.53M","1.95%"
"02/17/2021","7,588.34","7,589.78","7,655.98","7,385.93","113.71M","0.10%"
"02/16/2021","7,580.91","7,891.27","7,907.27","7,554.79","117.42M","-4.13%"
"02/15/2021","7,907.27","8,079.26","8,130.17","7,901.25","134.49M","-0.97%"
"02/12/2021","7,985.00","7,710.98","7,995.62","7,597.81","184.79M","5.10%"
"02/11/2021","7,597.81","7,719.25","7,777.70","7,201.55","198.03M","-1.74%"
"02/10/2021","7,732.43","7,951.29","8,003.98","7,689.05","171.08M","-2.90%"
"02/09/2021","7,963.77","8,123.03","8,123.20","7,853.21","128.82M","-1.84%"
"02/08/2021","8,113.26","8,346.85","8,354.26","8,113.26","142.75M","-1.96%"
"02/05/2021","8,275.37","8,313.50","8,361.40","8,243.01","109.96M","0.37%"
"02/03/2021","8,244.50","8,115.89","8,291.79","7,969.83","182.51M","2.99%"
"02/02/2021","8,005.32","8,590.57","8,623.88","7,837.39","232.83M","-6.56%"
"02/01/2021","8,567.07","8,714.99","8,758.98","8,521.42","2.87B","-1.17%"
"01/29/2021","8,668.07","8,975.73","9,025.82","8,622.53","335.96M","-1.63%"
"01/27/2021","8,812.01","8,763.49","8,865.53","8,665.82","497.39M","1.69%"
"01/26/2021","8,665.82","8,754.88","8,798.38","8,623.05","828.67M","-0.33%"
"01/25/2021","8,694.35","8,570.30","8,729.21","8,463.43","995.57M","2.73%"
"01/22/2021","8,463.43","8,250.12","8,491.00","8,131.25","590.37M","4.09%"
"01/21/2021","8,131.25","7,890.85","8,185.46","7,852.70","377.65M","3.13%"
"01/20/2021","7,884.45","7,783.00","7,900.32","7,672.05","287.96M","0.97%"
"01/19/2021","7,808.97","8,008.00","8,023.14","7,752.06","690.06M","-1.43%"
"01/18/2021","7,922.66","7,905.27","8,020.72","7,734.57","506.32M","2.43%"
"01/15/2021","7,734.57","7,503.65","7,761.65","7,443.23","433.45M","3.91%"
"01/13/2021","7,443.23","7,358.55","7,481.24","7,282.24","401.10M","2.21%"
"01/12/2021","7,282.24","7,238.85","7,312.96","7,203.63","544.96M","1.09%"
"01/11/2021","7,203.63","7,132.81","7,222.65","7,119.53","504.31M","1.18%"
"01/08/2021","7,119.53","7,127.46","7,137.41","7,081.09","612.34M","0.31%"
"01/07/2021","7,097.84","7,061.68","7,114.30","7,036.76","1.04B","0.87%"
"01/06/2021","7,036.76","6,988.95","7,043.30","6,942.12","760.07M","0.83%"
"01/05/2021","6,978.86","6,923.75","7,002.16","6,894.98","434.67M","1.22%"
"01/04/2021","6,894.98","6,797.61","6,911.69","6,774.22","380.20M","1.78%"
"12/31/2020","6,774.22","6,758.28","6,778.87","6,748.01","187.07M","0.39%"
"12/30/2020","6,748.01","6,720.02","6,749.12","6,704.89","146.28M","0.64%"
"12/28/2020","6,704.89","6,701.92","6,721.70","6,685.64","59.94M","0.29%"
"12/24/2020","6,685.64","6,641.71","6,698.57","6,629.02","67.82M","0.85%"
"12/23/2020","6,629.02","6,640.16","6,644.15","6,616.40","94.03M","-0.09%"
"12/22/2020","6,634.92","6,632.24","6,648.72","6,622.71","939.24M","0.18%"
"12/21/2020","6,622.71","6,624.74","6,646.08","6,616.95","94.14M","0.09%"
"12/18/2020","6,616.95","6,629.00","6,645.40","6,610.78","116.52M","-0.11%"
"12/17/2020","6,624.15","6,671.98","6,687.80","6,624.15","610.33M","-0.47%"
"12/16/2020","6,655.67","6,645.13","6,666.61","6,631.89","410.41M","0.36%"
"12/15/2020","6,631.89","6,673.47","6,685.55","6,625.35","221.31M","-0.37%"
"12/14/2020","6,656.64","6,632.70","6,679.66","6,614.56","168.24M","0.64%"
"12/11/2020","6,614.56","6,622.01","6,624.23","6,580.52","305.87M","0.08%"
"12/10/2020","6,609.39","6,630.22","6,635.74","6,590.25","476.73M","0.07%"
"12/09/2020","6,605.09","6,592.08","6,633.07","6,540.76","599.59M","0.63%"
"12/08/2020","6,564.00","6,489.54","6,582.15","6,473.76","326.19M","1.39%"
"12/07/2020","6,473.76","6,410.22","6,484.88","6,397.56","213.47M","1.19%"
"12/04/2020","6,397.56","6,362.01","6,409.46","6,357.46","236.14M","0.59%"
"12/03/2020","6,359.99","6,356.63","6,366.64","6,332.08","146.70M","0.22%"
"12/02/2020","6,345.84","6,342.43","6,370.28","6,317.46","111.54M","0.45%"
"12/01/2020","6,317.46","6,256.58","6,333.25","6,243.76","111.90M","1.18%"
"11/30/2020","6,243.76","6,196.25","6,249.46","6,180.86","82.78M","1.02%"
"11/27/2020","6,180.86","6,152.60","6,192.80","6,148.12","75.98M","0.53%"
"11/26/2020","6,148.12","6,152.33","6,168.23","6,141.79","69.08M","0.10%"
"11/25/2020","6,141.79","6,100.07","6,145.74","6,087.66","88.36M","0.89%"
"11/24/2020","6,087.66","6,076.90","6,100.41","6,072.07","46.98M","0.26%"
"11/23/2020","6,072.07","6,095.07","6,103.52","6,067.62","39.04M","-0.21%"
"11/20/2020","6,085.00","6,074.00","6,107.23","6,060.89","51.13M","0.40%"
"11/19/2020","6,060.89","6,111.41","6,114.35","6,060.89","92.45M","-0.77%"
"11/18/2020","6,108.22","6,135.92","6,143.34","6,085.86","117.82M","-0.01%"
"11/17/2020","6,108.93","6,085.30","6,114.68","6,076.92","89.73M","0.53%"
"11/16/2020","6,076.92","6,098.01","6,111.99","6,065.18","58.37M","-0.09%"
"11/13/2020","6,082.42","6,092.85","6,104.06","6,075.12","70.92M","-0.14%"
"11/12/2020","6,090.97","6,108.47","6,113.44","6,053.55","90.47M","-0.11%"
"11/11/2020","6,097.93","6,115.72","6,128.57","6,031.90","90.17M","0.03%"
"11/10/2020","6,095.89","6,147.18","6,169.25","6,082.30","129.76M","-0.30%"
"11/09/2020","6,114.50","6,141.03","6,154.81","6,074.87","225.15M","0.57%"
"11/06/2020","6,080.09","6,038.97","6,094.03","6,004.11","215.70M","1.27%"
"11/05/2020","6,004.11","5,937.47","6,017.96","5,905.91","217.70M","1.66%"
"11/04/2020","5,905.91","5,863.45","5,925.19","5,843.27","242.14M","1.07%"
"11/03/2020","5,843.27","5,733.42","5,857.51","5,713.58","168.98M","2.27%"
"11/02/2020","5,713.58","5,707.59","5,748.44","5,707.59","70.94M","-0.23%"
"10/29/2020","5,726.59","5,613.93","5,747.65","5,600.20","65.11M","2.26%"
"10/28/2020","5,600.20","5,689.26","5,724.52","5,572.82","64.63M","-1.41%"
"10/27/2020","5,680.28","5,673.92","5,707.66","5,669.33","55.27M","0.19%"
"10/26/2020","5,669.33","5,671.12","5,768.94","5,637.94","70.61M","-1.73%"
"10/23/2020","5,768.94","5,828.07","5,862.56","5,768.94","105.00M","-0.05%"
"10/22/2020","5,771.89","5,647.86","5,796.43","5,613.62","147.10M","1.53%"
"10/21/2020","5,684.67","5,929.99","5,937.09","5,667.52","196.61M","-4.21%"
"10/20/2020","5,934.23","5,962.08","5,966.27","5,905.88","107.81M","-0.20%"
"10/19/2020","5,946.08","5,973.12","5,987.66","5,945.79","139.86M","0.00%"
"10/16/2020","5,945.79","5,935.99","5,968.24","5,897.67","195.49M","0.44%"
"10/15/2020","5,920.00","5,919.79","5,940.39","5,890.13","211.32M","0.51%"
"10/14/2020","5,890.13","5,818.63","5,920.22","5,796.22","465.28M","1.50%"
"10/13/2020","5,802.97","5,849.74","5,879.39","5,790.10","582.04M","-0.65%"
"10/12/2020","5,841.05","5,814.18","5,869.26","5,798.72","360.51M","0.73%"
"10/09/2020","5,798.72","5,754.88","5,832.37","5,724.54","214.04M","1.30%"
"10/08/2020","5,724.54","5,565.20","5,733.70","5,553.22","143.45M","3.09%"
"10/07/2020","5,553.22","5,508.74","5,611.99","5,499.69","113.52M","0.34%"
"10/06/2020","5,534.61","5,482.87","5,760.01","5,390.81","163.32M","-0.94%"
"10/05/2020","5,587.18","5,871.45","6,050.17","5,536.93","268.77M","-7.65%"
"10/02/2020","6,050.17","5,997.96","6,075.27","5,984.84","215.06M","1.09%"
"09/30/2020","5,984.84","5,991.74","6,004.13","5,936.70","142.96M","-0.15%"
"09/29/2020","5,993.55","6,028.84","6,031.63","5,936.85","163.08M","-0.57%"
"09/28/2020","6,028.20","5,883.46","6,040.44","5,859.04","217.72M","2.89%"
"09/25/2020","5,859.04","5,820.06","5,878.30","5,811.20","453.96M","0.82%"
"09/24/2020","5,811.20","5,783.94","5,813.30","5,772.10","403.67M","0.68%"
"09/23/2020","5,772.10","5,803.89","5,804.48","5,738.87","158.31M","-0.15%"
"09/22/2020","5,780.94","5,786.30","5,804.03","5,762.71","134.19M","0.32%"
"09/21/2020","5,762.71","5,743.75","5,767.58","5,679.03","199.66M","0.73%"
"09/18/2020","5,720.67","5,678.50","5,727.54","5,658.66","182.01M","1.10%"
"09/17/2020","5,658.66","5,604.83","5,667.39","5,585.40","146.24M","1.31%"
"09/16/2020","5,585.40","5,554.10","5,598.22","5,533.69","185.08M","0.93%"
"09/15/2020","5,533.69","5,507.93","5,547.50","5,490.60","157.43M","0.78%"
"09/14/2020","5,490.60","5,450.63","5,499.46","5,438.91","110.09M","0.95%"
"09/11/2020","5,438.91","5,411.52","5,447.53","5,399.54","93.74M","0.73%"
"09/10/2020","5,399.54","5,380.35","5,406.62","5,370.39","133.70M","0.54%"
"09/09/2020","5,370.39","5,337.86","5,370.39","5,316.05","102.21M","1.02%"
"09/08/2020","5,316.05","5,308.74","5,325.64","5,306.58","99.28M","0.10%"
"09/07/2020","5,310.67","5,312.30","5,330.46","5,306.92","89.79M","-0.01%"
"09/04/2020","5,311.42","5,352.94","5,356.39","5,301.42","53.06M","-0.74%"
"09/03/2020","5,350.85","5,361.98","5,366.74","5,350.85","71.56M","-0.17%"
"09/02/2020","5,359.99","5,337.60","5,365.75","5,329.33","144.89M","0.58%"
"08/31/2020","5,329.33","5,321.37","5,339.90","5,309.53","70.11M","0.16%"
"08/28/2020","5,320.87","5,335.07","5,346.47","5,320.87","40.81M","-0.23%"
"08/27/2020","5,333.32","5,342.17","5,345.90","5,317.87","50.78M","-0.04%"
"08/26/2020","5,335.66","5,358.90","5,363.21","5,325.57","62.76M","-0.51%"
"08/25/2020","5,363.21","5,388.48","5,390.32","5,346.51","63.88M","-0.42%"
"08/24/2020","5,385.79","5,391.57","5,403.73","5,377.95","63.28M","0.06%"
"08/21/2020","5,382.38","5,362.40","5,386.18","5,357.89","69.01M","0.41%"
"08/20/2020","5,360.28","5,360.87","5,365.67","5,329.43","116.69M","0.17%"
"08/19/2020","5,351.03","5,293.35","5,358.26","5,279.92","231.36M","1.35%"
"08/18/2020","5,279.92","5,256.15","5,283.03","5,251.61","72.39M","0.54%"
"08/17/2020","5,251.61","5,269.26","5,274.73","5,241.57","87.22M","-0.20%"
"08/14/2020","5,261.99","5,245.79","5,265.58","5,235.61","119.31M","0.50%"
"08/13/2020","5,235.61","5,230.25","5,255.87","5,220.57","63.16M","0.29%"
"08/12/2020","5,220.57","5,209.37","5,226.95","5,196.40","67.55M","0.47%"
"08/11/2020","5,196.40","5,161.81","5,203.46","5,150.75","108.21M","0.89%"
